topic,model,history,story,sentence,total_sequentiality,contextual_sequentiality,topic_sequentiality,story_type
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,6,10,5,0.97421875,-26.0419921875,-53.17626953125,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,6,10,5,0.9482421875,-49.666015625,-58.2783203125,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,8,10,5,0.97421875,-27.28253173828125,-37.341461181640625,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,8,10,5,0.9482421875,-36.6015625,-59.046875,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,2,10,5,0.9408203125,-69.464599609375,-85.8818359375,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,2,10,5,0.79677734375,-75.75335693359375,-69.07135009765625,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,4,10,5,1.18603515625,-21.6806640625,-28.4580078125,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,4,10,5,1.02509765625,-94.559814453125,-97.2041015625,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,6,10,5,1.40078125,-63.50146484375,-74.7890625,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,6,10,5,1.1833984375,-86.814453125,-95.1015625,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,8,10,5,1.40078125,-35.4404296875,-45.69140625,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,8,10,5,1.1833984375,-44.10888671875,-60.076416015625,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,2,10,5,0.8142578125,-59.934326171875,-70.24658203125,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,2,10,5,0.8748046875,-44.48291015625,-61.80859375,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,4,10,5,1.1509765625,-31.07421875,-40.77734375,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,4,10,5,1.2693359375,-50.97265625,-71.28515625,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,6,10,5,1.30859375,-39.263671875,-45.1015625,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,6,10,5,1.422265625,-48.061614990234375,-60.12171936035156,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,8,10,5,1.30859375,-22.5947265625,-43.126953125,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,8,10,5,1.422265625,-26.21142578125,-52.00390625,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,2,10,5,1.0705078125,-49.095703125,-55.951171875,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,2,10,5,0.95634765625,-26.905502319335938,-33.76100158691406,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,4,10,5,1.196337890625,-36.7578125,-51.67578125,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,4,10,5,0.97939453125,-64.53216552734375,-74.39501953125,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,6,10,5,1.1991455078125,-74.95672607421875,-70.216552734375,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,6,10,5,0.990673828125,-20.7783203125,-26.254150390625,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,8,10,5,1.1991455078125,-94.714111328125,-96.18359375,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,8,10,5,0.990673828125,-63.74462890625,-73.287109375,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,2,10,5,0.565625,-85.66796875,-97.6953125,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,2,10,5,1.1208984375,-34.150390625,-48.158203125,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,4,10,5,0.8201171875,-44.4405517578125,-64.456787109375,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,4,10,5,1.20625,-61.304931640625,-77.93017578125,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,6,10,5,0.7513671875,-44.1806640625,-64.3515625,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,6,10,5,1.3109375,-31.390625,-44.3203125,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,8,10,5,0.7513671875,-50.7578125,-72.4609375,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,8,10,5,1.3109375,-37.7509765625,-45.7587890625,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,2,10,6,0.6414499282836914,-50.02734375,-63.03857421875,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,2,10,6,0.4024162292480469,-22.279296875,-43.71875,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,4,10,6,0.994255781173706,-24.49755859375,-53.17626953125,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,4,10,6,0.8039431571960449,-51.0712890625,-58.2783203125,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,6,10,6,0.9960036277770996,-27.4576416015625,-37.341461181640625,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,6,10,6,0.812424898147583,-35.359375,-59.046875,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,8,10,6,0.9960036277770996,-68.430419921875,-85.8818359375,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,8,10,6,0.812424898147583,-75.75335693359375,-69.07135009765625,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,2,10,6,1.215234375,-21.6806640625,-28.4580078125,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,2,10,6,0.8108723958333334,-94.559814453125,-97.2041015625,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,4,10,6,1.4162109375,-63.50146484375,-74.7890625,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,4,10,6,1.064501953125,-86.814453125,-95.1015625,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,6,10,6,1.3344156901041666,-33.857421875,-45.69140625,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,6,10,6,1.0235432942708333,-44.7232666015625,-60.076416015625,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,8,10,6,1.3344156901041666,-60.04443359375,-70.24658203125,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,8,10,6,1.0235432942708333,-42.27490234375,-61.80859375,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,2,10,6,0.6454734802246094,-31.046875,-40.77734375,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,2,10,6,0.8132791519165039,-50.52734375,-71.28515625,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,4,10,6,0.9329216480255127,-38.3076171875,-45.1015625,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,4,10,6,1.1028079986572266,-46.948638916015625,-60.12171936035156,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,6,10,6,0.9647388458251953,-22.345703125,-43.126953125,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,6,10,6,1.0424375534057617,-24.72412109375,-52.00390625,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,8,10,6,0.9647388458251953,-50.080078125,-55.951171875,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,8,10,6,1.0424375534057617,-26.905685424804688,-33.76100158691406,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,2,10,6,0.9035110473632812,-34.98828125,-51.67578125,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,2,10,6,0.7310752868652344,-64.7325439453125,-74.39501953125,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,4,10,6,1.2900943756103516,-74.95672607421875,-70.216552734375,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,4,10,6,1.158522605895996,-20.7783203125,-26.254150390625,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,6,10,6,1.631429672241211,-94.714111328125,-96.18359375,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,6,10,6,1.3812284469604492,-63.74462890625,-73.287109375,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,8,10,6,1.631429672241211,-85.66796875,-97.6953125,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,8,10,6,1.3812284469604492,-34.150390625,-48.158203125,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,2,10,6,0.8034634590148926,-44.4405517578125,-64.456787109375,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,2,10,6,0.7983307838439941,-58.90625,-77.93017578125,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,4,10,6,1.4791596233844757,-42.8349609375,-64.3515625,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,4,10,6,1.3448007106781006,-31.2265625,-44.3203125,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,6,10,6,1.336766541004181,-48.640625,-72.4609375,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,6,10,6,1.3494465351104736,-37.3173828125,-45.7587890625,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,8,10,6,1.336766541004181,-50.98797607421875,-63.03857421875,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,8,10,6,1.3494465351104736,-21.66796875,-43.71875,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,2,10,7,0.45460216815655047,-25.06103515625,-53.17626953125,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,2,10,7,0.30535184420072115,-53.4404296875,-58.2783203125,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,4,10,7,0.4551397470327524,-28.080474853515625,-37.341461181640625,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,4,10,7,0.36641751802884615,-34.66015625,-59.046875,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,6,10,7,0.5685160710261419,-69.0111083984375,-85.8818359375,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,6,10,7,0.45279165414663464,-75.75335693359375,-69.07135009765625,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,8,10,7,0.7457639254056491,-21.6806640625,-28.4580078125,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,8,10,7,0.5907099797175481,-94.559814453125,-97.2041015625,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,2,10,7,0.57564453125,-63.50146484375,-74.7890625,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,2,10,7,0.400703125,-86.814453125,-95.1015625,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,4,10,7,0.66283203125,-33.857421875,-45.69140625,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,4,10,7,0.412490234375,-44.7232666015625,-60.076416015625,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,6,10,7,0.665009765625,-58.51708984375,-70.24658203125,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,6,10,7,0.4080859375,-41.68603515625,-61.80859375,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,8,10,7,0.76095703125,-30.896484375,-40.77734375,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,8,10,7,0.4691796875,-48.63671875,-71.28515625,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,2,10,7,0.4010461660531851,-37.6796875,-45.1015625,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,2,10,7,0.40595392080453724,-48.4786376953125,-60.12171936035156,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,4,10,7,0.3486639169546274,-21.7119140625,-43.126953125,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,4,10,7,0.27027262174166167,-25.06494140625,-52.00390625,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,6,10,7,0.4593670184795673,-51.87890625,-55.951171875,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,6,10,7,0.3798373295710637,-27.126571655273438,-33.76100158691406,clairvoyant
A short story titled 'Bus Stop',allenai/OLMo-2-1124-13B,8,10,7,0.5707674760084885,-34.421875,-51.67578125,naive
A short story about a man at a bus stop that turns into a dog,allenai/OLMo-2-1124-13B,8,10,7,0.40094669048602766,-66.0557861328125,-74.39501953125,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,2,10,7,0.5722175011268029,-64.2939453125,-65.02197265625,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,2,10,7,0.47038503793569714,-18.210227966308594,-30.53167724609375,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,4,10,7,0.5105144794170673,-64.873046875,-80.16259765625,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,4,10,7,0.3744465754582332,-48.598388671875,-62.519287109375,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,6,10,7,0.6407392941988431,-73.181640625,-92.90234375,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,6,10,7,0.4589045597956731,-36.435546875,-44.578125,clairvoyant
A short story titled 'Bus Stop',meta-llama/Llama-3.1-8B-Instruct,8,10,7,0.8565358382004958,-45.1827392578125,-55.51031494140625,naive
A short story about a man at a bus stop that turns into a dog,meta-llama/Llama-3.1-8B-Instruct,8,10,7,0.7245407104492188,-58.57566833496094,-69.00286865234375,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,2,10,7,0.5612426904531626,-37.790771484375,-58.16796875,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,2,10,7,0.6121916770935059,-28.826171875,-34.78515625,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,4,10,7,0.5498357185950646,-45.15234375,-67.87109375,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,4,10,7,0.5580579867729774,-31.09521484375,-38.6435546875,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,6,10,7,0.5261987172640287,-54.15045166015625,-62.97535705566406,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,6,10,7,0.6155398808992826,-24.203125,-39.8671875,clairvoyant
A short story titled 'Bus Stop',Qwen/Qwen2.5-7B-Instruct,8,10,7,0.7713037270766038,-23.32470703125,-55.70361328125,naive
A short story about a man at a bus stop that turns into a dog,Qwen/Qwen2.5-7B-Instruct,8,10,7,0.6301939120659461,-48.892822265625,-50.29296875,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,2,10,8,1.0579969618055556,-26.90235137939453,-35.91288757324219,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,2,10,8,1.0989854600694444,-32.42762756347656,-49.517578125,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,4,10,8,1.1441786024305556,-49.26904296875,-75.6416015625,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,4,10,8,1.1427951388888888,-65.8345947265625,-62.864013671875,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,6,10,8,1.1088053385416667,-16.79871368408203,-30.4512939453125,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,6,10,8,1.1669786241319444,-66.636474609375,-78.321044921875,clairvoyant
A short story titled 'Bus Stop',SakanaAI/TinySwallow-1.5B-Instruct,8,10,8,1.2370198567708333,-50.669189453125,-64.67822265625,naive
A short story about a man at a bus stop that turns into a dog,SakanaAI/TinySwallow-1.5B-Instruct,8,10,8,1.1291639539930556,-76.619140625,-95.42578125,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,2,10,8,0.9967719184027778,-37.236328125,-45.984375,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,2,10,8,1.00244140625,-44.60319519042969,-57.61566162109375,clairvoyant
A short story titled 'Bus Stop',openai-community/gpt2-xl,4,10,8,1.0410970052083333,-54.92735290527344,-65.4821548461914,naive
A short story about a man at a bus stop that turns into a dog,openai-community/gpt2-xl,4,10,8,0.9625379774305556,-37.756103515625,-56.900390625,clairvoyant
